,0,1,2,3,4,5,6
13487,74999,2020,150000,1968,1,32,-
13488,14900,2007,244000,1968,1,32,-
13489,11900,2006,326384,1896,1,16,0
13490,21500,2009,353000,1968,1,47,1
13491,69900,2005,151000,2461,1,9,-
13492,5500,2000,260000,1422,1,35,-
13493,34999,2011,276800,1968,1,32,1
13494,14900,2007,274000,1968,1,32,1
13495,37500,2011,268092,1968,1,47,2
13496,29900,2011,194742,1390,0,47,0
13497,17300,2007,285000,1896,1,16,1
13498,22500,2011,152000,1198,0,35,1
13499,22900,2011,164000,1198,0,35,1
13500,7300,2008,187000,1598,0,7,-
13501,77400,2017,154800,1598,1,47,1
13502,13700,2007,225000,1390,0,16,0
13503,42000,2012,85000,1390,0,35,-
13504,66999,2021,45000,1968,1,47,-
13505,91900,2018,198400,1968,1,44,1
13506,39950,2011,280000,1968,1,44,1
13507,59900,2019,204000,1968,1,16,-
13508,29999,2010,199871,1900,1,7,1
13509,13900,2004,153000,1390,0,16,-
13510,28900,2009,196000,1390,0,38,2
13511,36700,2008,191000,1968,1,44,1
13512,21900,2012,141000,1200,0,35,1
13513,22900,2011,220000,1199,1,35,2
13514,61900,2014,170000,1968,1,16,1
13515,38500,2013,180222,1598,1,47,1
13516,159899,2016,124502,2967,1,46,2
13517,63900,2019,93459,1498,0,16,1
13518,80900,2016,157000,1984,0,32,-
13519,74999,2020,150000,1968,1,32,-
13520,14900,2007,244000,1968,1,32,-
13521,11900,2006,326384,1896,1,16,0
13522,21500,2009,353000,1968,1,47,1
13523,69900,2005,151000,2461,1,9,-
13524,5500,2000,260000,1422,1,35,-
13525,34999,2011,276800,1968,1,32,1
13526,14900,2007,274000,1968,1,32,1
13527,37500,2011,268092,1968,1,47,2
13528,29900,2011,194742,1390,0,47,0
13529,17300,2007,285000,1896,1,16,1
13530,22500,2011,152000,1198,0,35,1
13531,22900,2011,164000,1198,0,35,1
13532,7300,2008,187000,1598,0,7,-
13533,77400,2017,154800,1598,1,47,1
13534,13700,2007,225000,1390,0,16,0
13535,42000,2012,85000,1390,0,35,-
13536,66999,2021,45000,1968,1,47,-
13537,91900,2018,198400,1968,1,44,1
13538,39950,2011,280000,1968,1,44,1
13539,59900,2019,204000,1968,1,16,-
13540,29999,2010,199871,1900,1,7,1
13541,28900,2009,196000,1390,0,38,2
13542,13900,2004,153000,1390,0,16,-
13543,21900,2012,141000,1200,0,35,1
13544,36700,2008,191000,1968,1,44,1
13545,22900,2011,220000,1199,1,35,2
13546,61900,2014,170000,1968,1,16,1
13547,38500,2013,180222,1598,1,47,1
13548,159899,2016,124502,2967,1,46,2
13549,63900,2019,93459,1498,0,16,1
13550,80900,2016,157000,1984,0,32,-
13551,74999,2020,150000,1968,1,32,-
13552,14900,2007,244000,1968,1,32,-
13553,11900,2006,326384,1896,1,16,0
13554,21500,2009,353000,1968,1,47,1
13555,69900,2005,151000,2461,1,9,-
13556,5500,2000,260000,1422,1,35,-
13557,34999,2011,276800,1968,1,32,1
13558,14900,2007,274000,1968,1,32,1
13559,37500,2011,268092,1968,1,47,2
13560,29900,2011,194742,1390,0,47,0
13561,17300,2007,285000,1896,1,16,1
13562,22500,2011,152000,1198,0,35,1
13563,22900,2011,164000,1198,0,35,1
13564,7300,2008,187000,1598,0,7,-
13565,77400,2017,154800,1598,1,47,1
13566,13700,2007,225000,1390,0,16,0
13567,42000,2012,85000,1390,0,35,-
13568,66999,2021,45000,1968,1,47,-
13569,91900,2018,198400,1968,1,44,1
13570,39950,2011,280000,1968,1,44,1
13571,59900,2019,204000,1968,1,16,-
13572,29999,2010,199871,1900,1,7,1
13573,13900,2004,153000,1390,0,16,-
13574,28900,2009,196000,1390,0,38,2
13575,36700,2008,191000,1968,1,44,1
13576,21900,2012,141000,1200,0,35,1
13577,22900,2011,220000,1199,1,35,2
13578,61900,2014,170000,1968,1,16,1
13579,38500,2013,180222,1598,1,47,1
13580,159899,2016,124502,2967,1,46,2
13581,63900,2019,93459,1498,0,16,1
13582,80900,2016,157000,1984,0,32,-
13583,74999,2020,150000,1968,1,32,-
13584,14900,2007,244000,1968,1,32,-
13585,11900,2006,326384,1896,1,16,0
13586,21500,2009,353000,1968,1,47,1
13587,69900,2005,151000,2461,1,9,-
13588,5500,2000,260000,1422,1,35,-
13589,34999,2011,276800,1968,1,32,1
13590,14900,2007,274000,1968,1,32,1
13591,37500,2011,268092,1968,1,47,2
13592,29900,2011,194742,1390,0,47,0
13593,17300,2007,285000,1896,1,16,1
13594,22500,2011,152000,1198,0,35,1
13595,22900,2011,164000,1198,0,35,1
13596,7300,2008,187000,1598,0,7,-
13597,77400,2017,154800,1598,1,47,1
13598,13700,2007,225000,1390,0,16,0
13599,42000,2012,85000,1390,0,35,-
13600,66999,2021,45000,1968,1,47,-
13601,91900,2018,198400,1968,1,44,1
13602,39950,2011,280000,1968,1,44,1
13603,59900,2019,204000,1968,1,16,-
13604,29999,2010,199871,1900,1,7,1
13605,28900,2009,196000,1390,0,38,2
13606,13900,2004,153000,1390,0,16,-
13607,21900,2012,141000,1200,0,35,1
13608,36700,2008,191000,1968,1,44,1
13609,22900,2011,220000,1199,1,35,2
13610,61900,2014,170000,1968,1,16,1
13611,38500,2013,180222,1598,1,47,1
13612,159899,2016,124502,2967,1,46,2
13613,63900,2019,93459,1498,0,16,1
13614,80900,2016,157000,1984,0,32,-
13615,74999,2020,150000,1968,1,32,-
13616,14900,2007,244000,1968,1,32,-
13617,11900,2006,326384,1896,1,16,0
13618,21500,2009,353000,1968,1,47,1
13619,69900,2005,151000,2461,1,9,-
13620,5500,2000,260000,1422,1,35,-
13621,34999,2011,276800,1968,1,32,1
13622,14900,2007,274000,1968,1,32,1
13623,37500,2011,268092,1968,1,47,2
13624,29900,2011,194742,1390,0,47,0
13625,17300,2007,285000,1896,1,16,1
13626,22500,2011,152000,1198,0,35,1
13627,22900,2011,164000,1198,0,35,1
13628,7300,2008,187000,1598,0,7,-
13629,77400,2017,154800,1598,1,47,1
13630,13700,2007,225000,1390,0,16,0
13631,42000,2012,85000,1390,0,35,-
13632,66999,2021,45000,1968,1,47,-
13633,91900,2018,198400,1968,1,44,1
13634,39950,2011,280000,1968,1,44,1
13635,59900,2019,204000,1968,1,16,-
13636,29999,2010,199871,1900,1,7,1
13637,13900,2004,153000,1390,0,16,-
13638,28900,2009,196000,1390,0,38,2
13639,36700,2008,191000,1968,1,44,1
13640,21900,2012,141000,1200,0,35,1
13641,22900,2011,220000,1199,1,35,2
13642,61900,2014,170000,1968,1,16,1
13643,38500,2013,180222,1598,1,47,1
13644,159899,2016,124502,2967,1,46,2
13645,63900,2019,93459,1498,0,16,1
13646,80900,2016,157000,1984,0,32,-
13647,74999,2020,150000,1968,1,32,-
13648,14900,2007,244000,1968,1,32,-
13649,11900,2006,326384,1896,1,16,0
13650,21500,2009,353000,1968,1,47,1
13651,69900,2005,151000,2461,1,9,-
13652,5500,2000,260000,1422,1,35,-
13653,34999,2011,276800,1968,1,32,1
13654,14900,2007,274000,1968,1,32,1
13655,37500,2011,268092,1968,1,47,2
13656,29900,2011,194742,1390,0,47,0
13657,17300,2007,285000,1896,1,16,1
13658,22500,2011,152000,1198,0,35,1
13659,22900,2011,164000,1198,0,35,1
13660,7300,2008,187000,1598,0,7,-
13661,77400,2017,154800,1598,1,47,1
13662,13700,2007,225000,1390,0,16,0
13663,42000,2012,85000,1390,0,35,-
13664,66999,2021,45000,1968,1,47,-
13665,91900,2018,198400,1968,1,44,1
13666,39950,2011,280000,1968,1,44,1
13667,59900,2019,204000,1968,1,16,-
13668,29999,2010,199871,1900,1,7,1
13669,28900,2009,196000,1390,0,38,2
13670,13900,2004,153000,1390,0,16,-
13671,21900,2012,141000,1200,0,35,1
13672,36700,2008,191000,1968,1,44,1
13673,22900,2011,220000,1199,1,35,2
13674,61900,2014,170000,1968,1,16,1
13675,38500,2013,180222,1598,1,47,1
13676,159899,2016,124502,2967,1,46,2
13677,63900,2019,93459,1498,0,16,1
13678,80900,2016,157000,1984,0,32,-
13679,74999,2020,150000,1968,1,32,-
13680,14900,2007,244000,1968,1,32,-
13681,11900,2006,326384,1896,1,16,0
13682,21500,2009,353000,1968,1,47,1
13683,69900,2005,151000,2461,1,9,-
13684,5500,2000,260000,1422,1,35,-
13685,34999,2011,276800,1968,1,32,1
13686,14900,2007,274000,1968,1,32,1
13687,37500,2011,268092,1968,1,47,2
13688,29900,2011,194742,1390,0,47,0
13689,17300,2007,285000,1896,1,16,1
13690,22500,2011,152000,1198,0,35,1
13691,22900,2011,164000,1198,0,35,1
13692,7300,2008,187000,1598,0,7,-
13693,77400,2017,154800,1598,1,47,1
13694,13700,2007,225000,1390,0,16,0
13695,42000,2012,85000,1390,0,35,-
13696,66999,2021,45000,1968,1,47,-
13697,91900,2018,198400,1968,1,44,1
13698,39950,2011,280000,1968,1,44,1
13699,59900,2019,204000,1968,1,16,-
13700,29999,2010,199871,1900,1,7,1
13701,13900,2004,153000,1390,0,16,-
13702,28900,2009,196000,1390,0,38,2
13703,36700,2008,191000,1968,1,44,1
13704,21900,2012,141000,1200,0,35,1
13705,22900,2011,220000,1199,1,35,2
13706,61900,2014,170000,1968,1,16,1
13707,38500,2013,180222,1598,1,47,1
13708,159899,2016,124502,2967,1,46,2
13709,63900,2019,93459,1498,0,16,1
13710,80900,2016,157000,1984,0,32,-
13711,74999,2020,150000,1968,1,32,-
13712,14900,2007,244000,1968,1,32,-
13713,11900,2006,326384,1896,1,16,0
13714,21500,2009,353000,1968,1,47,1
13715,69900,2005,151000,2461,1,9,-
13716,5500,2000,260000,1422,1,35,-
13717,34999,2011,276800,1968,1,32,1
13718,14900,2007,274000,1968,1,32,1
13719,37500,2011,268092,1968,1,47,2
13720,29900,2011,194742,1390,0,47,0
13721,17300,2007,285000,1896,1,16,1
13722,22500,2011,152000,1198,0,35,1
13723,22900,2011,164000,1198,0,35,1
13724,7300,2008,187000,1598,0,7,-
13725,77400,2017,154800,1598,1,47,1
13726,13700,2007,225000,1390,0,16,0
13727,42000,2012,85000,1390,0,35,-
13728,66999,2021,45000,1968,1,47,-
13729,91900,2018,198400,1968,1,44,1
13730,39950,2011,280000,1968,1,44,1
13731,59900,2019,204000,1968,1,16,-
13732,29999,2010,199871,1900,1,7,1
13733,13900,2004,153000,1390,0,16,-
13734,28900,2009,196000,1390,0,38,2
13735,36700,2008,191000,1968,1,44,1
13736,21900,2012,141000,1200,0,35,1
13737,22900,2011,220000,1199,1,35,2
13738,61900,2014,170000,1968,1,16,1
13739,38500,2013,180222,1598,1,47,1
13740,159899,2016,124502,2967,1,46,2
13741,63900,2019,93459,1498,0,16,1
13742,80900,2016,157000,1984,0,32,-
13743,74999,2020,150000,1968,1,32,-
13744,14900,2007,244000,1968,1,32,-
13745,11900,2006,326384,1896,1,16,0
13746,21500,2009,353000,1968,1,47,1
13747,69900,2005,151000,2461,1,9,-
13748,5500,2000,260000,1422,1,35,-
13749,34999,2011,276800,1968,1,32,1
13750,14900,2007,274000,1968,1,32,1
13751,37500,2011,268092,1968,1,47,2
13752,29900,2011,194742,1390,0,47,0
13753,17300,2007,285000,1896,1,16,1
13754,22500,2011,152000,1198,0,35,1
13755,22900,2011,164000,1198,0,35,1
13756,7300,2008,187000,1598,0,7,-
13757,77400,2017,154800,1598,1,47,1
13758,13700,2007,225000,1390,0,16,0
13759,42000,2012,85000,1390,0,35,-
13760,66999,2021,45000,1968,1,47,-
13761,91900,2018,198400,1968,1,44,1
13762,39950,2011,280000,1968,1,44,1
13763,59900,2019,204000,1968,1,16,-
13764,29999,2010,199871,1900,1,7,1
13765,28900,2009,196000,1390,0,38,2
13766,13900,2004,153000,1390,0,16,-
13767,21900,2012,141000,1200,0,35,1
13768,36700,2008,191000,1968,1,44,1
13769,22900,2011,220000,1199,1,35,2
13770,61900,2014,170000,1968,1,16,1
13771,38500,2013,180222,1598,1,47,1
13772,159899,2016,124502,2967,1,46,2
13773,63900,2019,93459,1498,0,16,1
13774,80900,2016,157000,1984,0,32,-
13775,74999,2020,150000,1968,1,32,-
13776,14900,2007,244000,1968,1,32,-
13777,11900,2006,326384,1896,1,16,0
13778,21500,2009,353000,1968,1,47,1
13779,69900,2005,151000,2461,1,9,-
13780,5500,2000,260000,1422,1,35,-
13781,34999,2011,276800,1968,1,32,1
13782,14900,2007,274000,1968,1,32,1
13783,37500,2011,268092,1968,1,47,2
13784,29900,2011,194742,1390,0,47,0
13785,17300,2007,285000,1896,1,16,1
13786,22500,2011,152000,1198,0,35,1
13787,22900,2011,164000,1198,0,35,1
13788,7300,2008,187000,1598,0,7,-
13789,77400,2017,154800,1598,1,47,1
13790,13700,2007,225000,1390,0,16,0
13791,42000,2012,85000,1390,0,35,-
13792,66999,2021,45000,1968,1,47,-
13793,91900,2018,198400,1968,1,44,1
13794,39950,2011,280000,1968,1,44,1
13795,59900,2019,204000,1968,1,16,-
13796,29999,2010,199871,1900,1,7,1
13797,28900,2009,196000,1390,0,38,2
13798,13900,2004,153000,1390,0,16,-
13799,21900,2012,141000,1200,0,35,1
13800,36700,2008,191000,1968,1,44,1
13801,22900,2011,220000,1199,1,35,2
13802,61900,2014,170000,1968,1,16,1
13803,38500,2013,180222,1598,1,47,1
13804,159899,2016,124502,2967,1,46,2
13805,63900,2019,93459,1498,0,16,1
13806,80900,2016,157000,1984,0,32,-
13807,74999,2020,150000,1968,1,32,-
13808,14900,2007,244000,1968,1,32,-
13809,11900,2006,326384,1896,1,16,0
13810,21500,2009,353000,1968,1,47,1
13811,69900,2005,151000,2461,1,9,-
13812,5500,2000,260000,1422,1,35,-
13813,34999,2011,276800,1968,1,32,1
13814,14900,2007,274000,1968,1,32,1
13815,37500,2011,268092,1968,1,47,2
13816,29900,2011,194742,1390,0,47,0
13817,17300,2007,285000,1896,1,16,1
13818,22500,2011,152000,1198,0,35,1
13819,22900,2011,164000,1198,0,35,1
13820,7300,2008,187000,1598,0,7,-
13821,77400,2017,154800,1598,1,47,1
13822,13700,2007,225000,1390,0,16,0
13823,42000,2012,85000,1390,0,35,-
13824,66999,2021,45000,1968,1,47,-
13825,91900,2018,198400,1968,1,44,1
13826,39950,2011,280000,1968,1,44,1
13827,59900,2019,204000,1968,1,16,-
13828,29999,2010,199871,1900,1,7,1
13829,28900,2009,196000,1390,0,38,2
13830,13900,2004,153000,1390,0,16,-
13831,21900,2012,141000,1200,0,35,1
13832,36700,2008,191000,1968,1,44,1
13833,22900,2011,220000,1199,1,35,2
13834,61900,2014,170000,1968,1,16,1
13835,38500,2013,180222,1598,1,47,1
13836,159899,2016,124502,2967,1,46,2
13837,63900,2019,93459,1498,0,16,1
13838,80900,2016,157000,1984,0,32,-
13839,74999,2020,150000,1968,1,32,-
13840,14900,2007,244000,1968,1,32,-
13841,11900,2006,326384,1896,1,16,0
13842,21500,2009,353000,1968,1,47,1
13843,69900,2005,151000,2461,1,9,-
13844,5500,2000,260000,1422,1,35,-
13845,34999,2011,276800,1968,1,32,1
13846,14900,2007,274000,1968,1,32,1
13847,37500,2011,268092,1968,1,47,2
13848,29900,2011,194742,1390,0,47,0
13849,17300,2007,285000,1896,1,16,1
13850,22500,2011,152000,1198,0,35,1
13851,22900,2011,164000,1198,0,35,1
13852,7300,2008,187000,1598,0,7,-
13853,77400,2017,154800,1598,1,47,1
13854,13700,2007,225000,1390,0,16,0
13855,42000,2012,85000,1390,0,35,-
13856,66999,2021,45000,1968,1,47,-
13857,91900,2018,198400,1968,1,44,1
13858,39950,2011,280000,1968,1,44,1
13859,59900,2019,204000,1968,1,16,-
13860,29999,2010,199871,1900,1,7,1
13861,28900,2009,196000,1390,0,38,2
13862,13900,2004,153000,1390,0,16,-
13863,21900,2012,141000,1200,0,35,1
13864,36700,2008,191000,1968,1,44,1
13865,22900,2011,220000,1199,1,35,2
13866,61900,2014,170000,1968,1,16,1
13867,38500,2013,180222,1598,1,47,1
13868,159899,2016,124502,2967,1,46,2
13869,63900,2019,93459,1498,0,16,1
13870,80900,2016,157000,1984,0,32,-
13871,74999,2020,150000,1968,1,32,-
13872,14900,2007,244000,1968,1,32,-
13873,11900,2006,326384,1896,1,16,0
13874,21500,2009,353000,1968,1,47,1
13875,69900,2005,151000,2461,1,9,-
13876,5500,2000,260000,1422,1,35,-
13877,34999,2011,276800,1968,1,32,1
13878,14900,2007,274000,1968,1,32,1
13879,37500,2011,268092,1968,1,47,2
13880,29900,2011,194742,1390,0,47,0
13881,17300,2007,285000,1896,1,16,1
13882,22500,2011,152000,1198,0,35,1
13883,22900,2011,164000,1198,0,35,1
13884,7300,2008,187000,1598,0,7,-
13885,77400,2017,154800,1598,1,47,1
13886,13700,2007,225000,1390,0,16,0
13887,42000,2012,85000,1390,0,35,-
13888,66999,2021,45000,1968,1,47,-
13889,91900,2018,198400,1968,1,44,1
13890,39950,2011,280000,1968,1,44,1
13891,59900,2019,204000,1968,1,16,-
13892,29999,2010,199871,1900,1,7,1
13893,13900,2004,153000,1390,0,16,-
13894,28900,2009,196000,1390,0,38,2
13895,36700,2008,191000,1968,1,44,1
13896,21900,2012,141000,1200,0,35,1
13897,22900,2011,220000,1199,1,35,2
13898,61900,2014,170000,1968,1,16,1
13899,38500,2013,180222,1598,1,47,1
13900,159899,2016,124502,2967,1,46,2
13901,63900,2019,93459,1498,0,16,1
13902,80900,2016,157000,1984,0,32,-
13903,74999,2020,150000,1968,1,32,-
13904,14900,2007,244000,1968,1,32,-
13905,11900,2006,326384,1896,1,16,0
13906,21500,2009,353000,1968,1,47,1
13907,69900,2005,151000,2461,1,9,-
13908,5500,2000,260000,1422,1,35,-
13909,34999,2011,276800,1968,1,32,1
13910,14900,2007,274000,1968,1,32,1
13911,37500,2011,268092,1968,1,47,2
13912,29900,2011,194742,1390,0,47,0
13913,17300,2007,285000,1896,1,16,1
13914,22500,2011,152000,1198,0,35,1
13915,22900,2011,164000,1198,0,35,1
13916,7300,2008,187000,1598,0,7,-
13917,77400,2017,154800,1598,1,47,1
13918,13700,2007,225000,1390,0,16,0
13919,42000,2012,85000,1390,0,35,-
13920,66999,2021,45000,1968,1,47,-
13921,91900,2018,198400,1968,1,44,1
13922,39950,2011,280000,1968,1,44,1
13923,59900,2019,204000,1968,1,16,-
13924,29999,2010,199871,1900,1,7,1
13925,28900,2009,196000,1390,0,38,2
13926,13900,2004,153000,1390,0,16,-
13927,21900,2012,141000,1200,0,35,1
13928,36700,2008,191000,1968,1,44,1
13929,22900,2011,220000,1199,1,35,2
13930,61900,2014,170000,1968,1,16,1
13931,38500,2013,180222,1598,1,47,1
13932,159899,2016,124502,2967,1,46,2
13933,63900,2019,93459,1498,0,16,1
13934,80900,2016,157000,1984,0,32,-
13935,74999,2020,150000,1968,1,32,-
13936,14900,2007,244000,1968,1,32,-
13937,11900,2006,326384,1896,1,16,0
13938,21500,2009,353000,1968,1,47,1
13939,69900,2005,151000,2461,1,9,-
13940,5500,2000,260000,1422,1,35,-
13941,34999,2011,276800,1968,1,32,1
13942,14900,2007,274000,1968,1,32,1
13943,37500,2011,268092,1968,1,47,2
13944,29900,2011,194742,1390,0,47,0
13945,17300,2007,285000,1896,1,16,1
13946,22500,2011,152000,1198,0,35,1
13947,22900,2011,164000,1198,0,35,1
13948,7300,2008,187000,1598,0,7,-
13949,77400,2017,154800,1598,1,47,1
13950,13700,2007,225000,1390,0,16,0
13951,42000,2012,85000,1390,0,35,-
13952,66999,2021,45000,1968,1,47,-
13953,91900,2018,198400,1968,1,44,1
13954,39950,2011,280000,1968,1,44,1
13955,59900,2019,204000,1968,1,16,-
13956,29999,2010,199871,1900,1,7,1
13957,13900,2004,153000,1390,0,16,-
13958,28900,2009,196000,1390,0,38,2
13959,36700,2008,191000,1968,1,44,1
13960,21900,2012,141000,1200,0,35,1
13961,22900,2011,220000,1199,1,35,2
13962,61900,2014,170000,1968,1,16,1
13963,38500,2013,180222,1598,1,47,1
13964,159899,2016,124502,2967,1,46,2
13965,63900,2019,93459,1498,0,16,1
13966,80900,2016,157000,1984,0,32,-
13967,74999,2020,150000,1968,1,32,-
13968,14900,2007,244000,1968,1,32,-
13969,11900,2006,326384,1896,1,16,0
13970,21500,2009,353000,1968,1,47,1
13971,69900,2005,151000,2461,1,9,-
13972,5500,2000,260000,1422,1,35,-
13973,34999,2011,276800,1968,1,32,1
13974,14900,2007,274000,1968,1,32,1
13975,37500,2011,268092,1968,1,47,2
13976,29900,2011,194742,1390,0,47,0
13977,17300,2007,285000,1896,1,16,1
13978,22500,2011,152000,1198,0,35,1
13979,22900,2011,164000,1198,0,35,1
13980,7300,2008,187000,1598,0,7,-
13981,77400,2017,154800,1598,1,47,1
13982,13700,2007,225000,1390,0,16,0
13983,42000,2012,85000,1390,0,35,-
13984,66999,2021,45000,1968,1,47,-
13985,91900,2018,198400,1968,1,44,1
13986,39950,2011,280000,1968,1,44,1
13987,59900,2019,204000,1968,1,16,-
13988,29999,2010,199871,1900,1,7,1
13989,13900,2004,153000,1390,0,16,-
13990,28900,2009,196000,1390,0,38,2
13991,36700,2008,191000,1968,1,44,1
13992,21900,2012,141000,1200,0,35,1
13993,22900,2011,220000,1199,1,35,2
13994,61900,2014,170000,1968,1,16,1
13995,38500,2013,180222,1598,1,47,1
13996,159899,2016,124502,2967,1,46,2
13997,63900,2019,93459,1498,0,16,1
13998,80900,2016,157000,1984,0,32,-
13999,74999,2020,150000,1968,1,32,-
14000,14900,2007,244000,1968,1,32,-
14001,11900,2006,326384,1896,1,16,0
14002,21500,2009,353000,1968,1,47,1
14003,69900,2005,151000,2461,1,9,-
14004,5500,2000,260000,1422,1,35,-
14005,34999,2011,276800,1968,1,32,1
14006,14900,2007,274000,1968,1,32,1
14007,37500,2011,268092,1968,1,47,2
14008,29900,2011,194742,1390,0,47,0
14009,17300,2007,285000,1896,1,16,1
14010,22500,2011,152000,1198,0,35,1
14011,22900,2011,164000,1198,0,35,1
14012,7300,2008,187000,1598,0,7,-
14013,77400,2017,154800,1598,1,47,1
14014,13700,2007,225000,1390,0,16,0
14015,42000,2012,85000,1390,0,35,-
14016,66999,2021,45000,1968,1,47,-
14017,91900,2018,198400,1968,1,44,1
14018,39950,2011,280000,1968,1,44,1
14019,59900,2019,204000,1968,1,16,-
14020,29999,2010,199871,1900,1,7,1
14021,13900,2004,153000,1390,0,16,-
14022,28900,2009,196000,1390,0,38,2
14023,36700,2008,191000,1968,1,44,1
14024,21900,2012,141000,1200,0,35,1
14025,22900,2011,220000,1199,1,35,2
14026,61900,2014,170000,1968,1,16,1
14027,38500,2013,180222,1598,1,47,1
14028,159899,2016,124502,2967,1,46,2
14029,63900,2019,93459,1498,0,16,1
14030,80900,2016,157000,1984,0,32,-
14031,74999,2020,150000,1968,1,32,-
14032,14900,2007,244000,1968,1,32,-
14033,11900,2006,326384,1896,1,16,0
14034,21500,2009,353000,1968,1,47,1
14035,69900,2005,151000,2461,1,9,-
14036,5500,2000,260000,1422,1,35,-
14037,34999,2011,276800,1968,1,32,1
14038,14900,2007,274000,1968,1,32,1
14039,37500,2011,268092,1968,1,47,2
14040,29900,2011,194742,1390,0,47,0
14041,17300,2007,285000,1896,1,16,1
14042,22500,2011,152000,1198,0,35,1
14043,22900,2011,164000,1198,0,35,1
14044,7300,2008,187000,1598,0,7,-
14045,77400,2017,154800,1598,1,47,1
14046,13700,2007,225000,1390,0,16,0
14047,42000,2012,85000,1390,0,35,-
14048,66999,2021,45000,1968,1,47,-
14049,91900,2018,198400,1968,1,44,1
14050,39950,2011,280000,1968,1,44,1
14051,59900,2019,204000,1968,1,16,-
14052,29999,2010,199871,1900,1,7,1
14053,13900,2004,153000,1390,0,16,-
14054,28900,2009,196000,1390,0,38,2
14055,36700,2008,191000,1968,1,44,1
14056,21900,2012,141000,1200,0,35,1
14057,22900,2011,220000,1199,1,35,2
14058,61900,2014,170000,1968,1,16,1
14059,38500,2013,180222,1598,1,47,1
14060,159899,2016,124502,2967,1,46,2
14061,63900,2019,93459,1498,0,16,1
14062,80900,2016,157000,1984,0,32,-
14063,74999,2020,150000,1968,1,32,-
14064,14900,2007,244000,1968,1,32,-
14065,11900,2006,326384,1896,1,16,0
14066,21500,2009,353000,1968,1,47,1
14067,69900,2005,151000,2461,1,9,-
14068,5500,2000,260000,1422,1,35,-
14069,34999,2011,276800,1968,1,32,1
14070,14900,2007,274000,1968,1,32,1
14071,37500,2011,268092,1968,1,47,2
14072,29900,2011,194742,1390,0,47,0
14073,17300,2007,285000,1896,1,16,1
14074,22500,2011,152000,1198,0,35,1
14075,22900,2011,164000,1198,0,35,1
14076,7300,2008,187000,1598,0,7,-
14077,77400,2017,154800,1598,1,47,1
14078,13700,2007,225000,1390,0,16,0
14079,42000,2012,85000,1390,0,35,-
